image_name,ctr,black_x,text,girl,headwear,poster,fun,skyblue
imgcontent.lilyachty-rosewood-am-lilyachty_imgtemp.lilyachty-video,0.056837735034017685,0.029206348583102226,0.0,0.0,0.42704813182353973,0.0,0.0,0.0
imgcontent.logic-overnight_imgtemp.achalf8gradient,0.006421177800736856,0.0,0.8892132043838501,0.0,0.0,0.864024817943573,0.0,0.01713080145418644
imgcontent.lucydacus-matador_imgtemp.merlinmachinet3,0.016192847722479062,0.4150210916996002,0.0,0.8837797045707703,0.0,0.0,0.7331521511077881,0.0
imgcontent.luisfonsi-pressshot_imgtemp.pressshot,0.0372202726802048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.macklemore-glorious_imgtemp.achalf8gradient,0.004541370182383369,0.0,0.8848960995674133,0.0,0.0,0.0,0.0,0.0
imgcontent.maluma-23_imgtemp.achalf8gradient,0.006201344730100564,0.14379747211933136,0.0,0.0,0.0,0.8248173594474792,0.0,0.013755274005234241
imgcontent.maroon5-asaprocky_imgtemp.achalf,0.006112728234982799,0.0,0.8717209100723267,0.0,0.052045238018035886,0.0,0.0,0.013417721726000309
imgcontent.meghantrainor-noexcuses_imgtemp.achalf8gradient,0.019942861897761628,0.0,0.8705942034721375,0.0,0.0,0.6967958807945251,0.0,0.013670885935425758
imgcontent.michaelbuble-christmas_imgtemp.achalf8gradient,0.008323333904729254,0.022531644790433347,0.883995532989502,0.0,0.0,0.0,0.0,0.0
imgcontent.migos-badandboujee_imgtemp.avhalf,0.006121497558437903,0.08021097211167216,0.0,0.0,0.3946385085582733,0.0,0.0,0.0
imgcontent.migos-toohotty_imgtemp.achalf,0.0049960884716592,0.03111545881256461,0.0,0.0,0.0,0.7752073407173157,0.0,0.0
imgcontent.migos_imgtemp.achalf,0.004229660817691597,0.08021097211167216,0.0,0.0,0.3946385085582733,0.0,0.0,0.0
imgcontent.mileycyrus-youngernow_imgtemp.achalf8,0.0066221739355372755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.mileycyrus-youngernow_imgtemp.achalf8gradient,0.005900716336371492,0.0,0.8899679780006409,0.0,0.0,0.7671412229537964,0.0,0.0
imgcontent.motorhead_imgtemp.achalf8gradient,0.00610311866692931,0.010253164684399962,0.8945626020431519,0.0,0.12773819267749786,0.7391074299812317,0.0,0.09637130796909332
imgcontent.nashville-bbq-shaughnessey-1029337_imgtemp.lifestyle,0.007697886357877446,0.2469666637480259,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.nashville-car-wash-shaughnessey-1001032_imgtemp.lifestyle,0.005868853943862426,0.13299578428268433,0.0,0.0,0.03508735001087189,0.0,0.7212616205215454,0.0
imgcontent.nashville-car_wash-shaughnessey-1001032_imgtemp.lifestyle,0.002849679411066255,0.15213333070278168,0.0,0.5937575101852417,0.03143597841262817,0.0,0.7586660385131836,0.0
imgcontent.nashville-family-house-witt-002678_imgtemp.lifestyle,0.005321629749430035,0.013755274005234241,0.0,0.5325860381126404,0.0,0.0,0.0,0.0
imgcontent.nashville-family_house-witt-002678_imgtemp.lifestyle,0.006593143131143611,0.008666666923090816,0.0,0.7465607523918152,0.0,0.0,0.0,0.0
imgcontent.new-york-house-apple-tv-peden-munk-a009872_imgtemp.lifestyle,0.006070977468117182,0.1419409215450287,0.0,0.5844978094100952,0.0,0.0,0.6812594532966614,0.0
imgcontent.new-york-house-apple-tv-peden_munk-a009872_imgtemp.lifestyle,0.004869584685995746,0.1419409215450287,0.0,0.5844977498054504,0.0,0.0,0.6812595129013062,0.0
imgcontent.new-york-prospect-park-2-peden-munk-b23367_imgtemp.lifestyle,0.00636582594987579,0.085399998507152,0.0,0.866934597492218,0.0,0.0,0.0,0.0
imgcontent.new-york-prospect-park-peden-munk-a019295_imgtemp.lifestyle,0.009192028248469238,0.0,0.0,0.8852104544639587,0.0,0.0,0.7763102054595947,0.0
imgcontent.new-york-surf-lodge-peden-munk-a001931_imgtemp.lifestyle,0.00403157835590268,0.035866668447852135,0.0,0.7629207968711853,0.0,0.0,0.0,0.0
imgcontent.new-york-surf-lodge-peden-munk-b000593_imgtemp.lifestyle,0.008726872477593165,0.0,0.0,0.833844780921936,0.0,0.0,0.5552741885185242,0.0
imgcontent.new-york-surf-lodge-peden-munk-b000602_imgtemp.lifestyle,0.00789775381087852,0.0,0.0,0.7365007400512695,0.0,0.0,0.0,0.0
imgcontent.niallhoran_imgtemp.achalf,0.006684970753252955,0.04426160454750061,0.8875184655189514,0.0,0.0,0.0,0.0,0.07839662581682205
imgcontent.niallhoran_imgtemp.achalf8gradient,0.006819289843375518,0.0,0.0,0.0,0.0,0.0,0.0,0.013839662075042725
imgcontent.nickiminaj_imgtemp.achalfgradient,0.0042804142528370765,0.0,0.8554440140724182,0.0,0.04253376026948293,0.0,0.0,0.004087791545316577
imgcontent.nickiminaj_imgtemp.avhalf8gradient,0.007355672784010699,0.006923076696693897,0.8973888158798218,0.7103086709976196,0.0,0.0,0.0,0.004358974285423756
imgcontent.nickiminaj_imgtemp.avhalfwide8gradient,0.006191817893754228,0.006923076696693897,0.897388776143392,0.7103087504704794,0.0,0.0,0.0,0.004358974285423756
imgcontent.nickyjam-elamante_imgtemp.achalf,0.010087850247446371,0.02088607579935342,0.880309522151947,0.0,0.3832879811525345,0.6703972220420837,0.0,0.0
imgcontent.noahcyrus-imstuck_imgtemp.achalf,0.004590463372428379,0.023483366705477238,0.0,0.0,0.3866654634475708,0.6754748821258545,0.0,0.0
imgcontent.noahcyrus-makemecry_imgtemp.achalf,0.005153431717029749,0.046868883073329926,0.9149418473243713,0.0,0.14216852188110352,0.0,0.0,0.0
imgcontent.parenting12-26-1200x627-everygreen-ad 51_imgtemp.lifestyle-canvas,0.007373113854595336,0.013670885935425758,0.0,0.6962118744850159,0.0,0.0,0.0,0.0
imgcontent.parentingfamilytea-1200x627-everygreen-ad 5_imgtemp.lifestyle-canvas,0.006051624058293195,0.013670885935425758,0.0,0.6962119340896606,0.0,0.0,0.0,0.0
imgcontent.paulgeorge-1080x1080pgsquare3_imgtemp.exclusiveplaylists,0.006355863491714438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.paulgeorge-1200x628-paulgeorge3_imgtemp.exclusiveplaylists,0.015591255228683234,0.06835442781448364,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.pianosbecometheteeth-epitaph_imgtemp.merlinmachinet3,0.01729261554543418,0.04946666583418846,0.0,0.668682873249054,0.0,0.0,0.8633061051368713,0.0
imgcontent.pink-revenge_imgtemp.achalf8gradient,0.008067281643290696,0.0,0.8891257643699646,0.0,0.0,0.7924845218658447,0.0,0.009295498952269554
imgcontent.pink-whataboutus_imgtemp.achalf,0.009988231975958219,0.0,0.8648484945297241,0.0,0.0,0.723293662071228,0.0,0.0
imgcontent.pink_pink_wyw_appleclip1-1080x1080_imgtemp.press-shot-video,0.03052885449561023,0.14804444462060928,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.pink_pink_wyw_appleclip1-1080x`080_imgtemp.press-shot-video,0.12025,0.14804444462060928,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.playboicarti-magnolia_imgtemp.achalf,0.0020352781546811396,0.012524462305009365,0.0,0.0,0.0,0.6794026494026184,0.0,0.0
imgcontent.playboicarti_imgtemp.achalf,0.012992334763534686,0.012524462305009365,0.0,0.0,0.0,0.6794025897979736,0.0,0.0
imgcontent.postmalone_imgtemp.avhalf8gradient,0.0035203683991155694,0.15102563798427582,0.9017706513404846,0.0,0.0,0.0,0.0,0.0025641026441007853
imgcontent.preme-nodefeat_imgtemp.achalf8gradient,0.005586859515007956,0.06316455523483455,0.8822872638702393,0.0,0.18070028722286224,0.6738975644111633,0.0,0.0
imgcontent.preoccupations-jagjaguwar-secretly_imgtemp.merlinmachinet3,0.007853489933442192,0.10440170858055353,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.prince-iwannabeyourlover_imgtemp.achalf8gradiant,0.011220816933762735,0.025244617834687233,0.0,0.0,0.0,0.0,0.0,0.015753423795104027
imgcontent.prince-iwannabeyourlover_imgtemp.achalfgradiantcta-tryfree3-amicon,0.010497637261994552,0.02054794505238533,0.8562628030776978,0.0,0.0,0.0,0.0,0.07573385536670685
imgcontent.prince-wannabeyourlover_imgtemp.achalf8gradient,0.003842770498634196,0.04894375801086426,0.0,0.0,0.0,0.0,0.0,0.003923182375729084
imgcontent.prince_imgtemp.3phones,0.0035593602162649245,0.006751054897904396,0.9012719392776489,0.0,0.0,0.0,0.0,0.0
imgcontent.remyma_imgtemp.achalf8gradient,0.011322401192597172,0.031054852530360222,0.0,0.0,0.4874372184276581,0.7237908840179443,0.0,0.08042193949222565
imgcontent.richthekid-newfreezer-rap_imgtemp.achalf8gradient,0.004906328331967164,0.0,0.8909708261489868,0.0,0.5199548006057739,0.0,0.0,0.0
imgcontent.richthekid-pressshot_imgtemp.pressshot,0.010482721863885052,0.04046666622161865,0.0,0.7270931005477905,0.0,0.0,0.6372164487838745,0.0
imgcontent.rickymartin-fiebre_imgtemp.achalf8gradient,0.00992274598695471,0.023122362792491913,0.8645104169845581,0.0,0.13129258155822754,0.8560600280761719,0.0,0.01713080145418644
imgcontent.sabrinacarpenter-thumbs_imgtemp.achalf,0.006903898551615348,0.007632093969732523,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.sabrinacarpenter-why_imgtemp.achalf,0.005779516818034965,0.010567514225840569,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.sabrinaclaudio-pressshot_imgtemp.achalf8gradient,0.0069610467696448255,0.12729999795556068,0.0,0.8655489087104797,0.0,0.0,0.0,0.0
imgcontent.sabrinaclaudio_imgtemp.achalf8gradient,0.006315807249668589,0.00962025299668312,0.8844631910324097,0.5986229777336121,0.0,0.0,0.0,0.012489451095461845
imgcontent.samsmith-burning_imgtemp.achalf8gradient,0.008045720181877965,0.0,0.9205846190452576,0.0,0.0,0.0,0.0,0.009704641532152891
imgcontent.scottymccreery-seasonschange-country_imgtemp.achalf8gradient,0.007514318012317478,0.0,0.8620362281799316,0.0,0.0,0.6939308643341064,0.0,0.013755274005234241
imgcontent.selenagomez-wolves_imgtemp.achalf8gradiant,0.005629500327296531,0.0,0.8875994682312012,0.0,0.0,0.8923588395118713,0.0,0.01232067495584488
imgcontent.seunkuti-!k7_imgtemp.merlinmachinet3,0.01669943401846887,0.42202532291412354,0.0,0.0,0.4720310568809509,0.0,0.0,0.0
imgcontent.shakira-eldorado_imgtemp.3phones,0.005549841848912347,0.007510548457503319,0.8814541697502136,0.0,0.0,0.0,0.0,0.027341771870851517
imgcontent.shakira-eldorado_imgtemp.achalf,0.01006146264857986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.shakira-eldorado_imgtemp.achalf8,0.009157347891168443,0.03288326288263003,0.0,0.0,0.0,0.6525911092758179,0.0,0.0
imgcontent.shakira-eldorado_imgtemp.achalf8gradient,0.005894966923605534,0.0,0.8929945230484009,0.0,0.0,0.0,0.0,0.013924051076173782
imgcontent.shawnmendes-stitches_imgtemp.achalf8gradient,0.007632069493461861,0.19206750392913818,0.0,0.0,0.0,0.0,0.0,0.012489451095461845
imgcontent.shawnmendes-stitches_imgtemp.holidayhandnote,0.014480845622077111,0.16590717434883118,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.shawnmendes-theresnothingholdingme_imgtemp.avhalfwide8gradient-amiconget3mosfree,0.007100492076262466,0.13025641441345215,0.8934102058410645,0.0,0.0,0.0,0.0,0.0
imgcontent.shawnmendes_imgtemp.avhalf,0.00632527831019132,0.06970464065670967,0.9039786458015442,0.0,0.0,0.0,0.0,0.0
imgcontent.sia-everydayischristmas_imgtemp.achalf8gradient,0.0039283025969138125,0.015949366614222527,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.skatepark-bb1_imgtemp.bb-lifestyle,0.0054619189385592725,0.14025317132472992,0.0,0.5685179829597473,0.1265093833208084,0.0,0.5806562900543213,0.0
imgcontent.skatesquare_imgtemp.lifestyle,0.0011604388568767824,0.11568889021873474,0.0,0.0,0.0,0.0,0.6830601692199707,0.0
imgcontent.skimasktheslumpgod-pressshot_imgtemp.pressshot,0.008740943826536687,0.21057746931910515,0.0,0.0,0.4275287836790085,0.0,0.0,0.005040322430431843
imgcontent.smokepurpp-pressshot_imgtemp.pressshot,0.008152842009299588,0.19520249217748642,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.sobxrbe-empire_imgtemp.merlinmachinet3,0.008022154304257338,0.22247408082087836,0.0,0.0,0.0,0.0,0.6276288032531738,0.0
imgcontent.superorganism-domino_imgtemp.merlinmachinet3,0.006515766982084576,0.011392404965590686,0.0,0.6711055636405945,0.031045153737068176,0.0,0.8198057413101196,0.0
imgcontent.sza-pressshot_imgtemp.pressshot,0.010004275331338179,0.0,0.0,0.8121837377548218,0.0,0.0,0.0,0.0
imgcontent.taylorswift-ac_imgtemp.achalf,0.008273137000679139,0.025342466309666634,0.9064279794692993,0.0,0.0,0.7172930240631104,0.0,0.0
imgcontent.taylorswift-callitwhatyouwant_imgtemp.achalf8gradiant,0.0056986196410827375,0.02329113893210888,0.9057522416114807,0.0,0.0,0.8155381679534912,0.0,0.006540084257721901
imgcontent.taylorswift-gorgeous_imgtemp.achalf8gradient,0.004605323875697127,0.022616034373641014,0.9162988662719727,0.5033639073371887,0.0,0.7993625998497009,0.0,0.0066244727349840105
imgcontent.taylorswift-lookwhatyoumademedo_imgtemp.achalf,0.022264879118214606,0.02548523247241974,0.9082005023956299,0.0,0.0,0.6947892904281616,0.0,0.0
imgcontent.taylorswift-pressshot_imgtemp.pressshot,0.007188827197060211,0.11682539712637663,0.0,0.5806533098220825,0.0,0.0,0.0,0.0
imgcontent.taylorswift-readyforit_imgtemp.achalf,0.015339399115420033,0.026410255581140518,0.8974501490592957,0.0,0.0,0.7262862920761108,0.0,0.0
imgcontent.taylorswift-readyforit_imgtemp.achalf8,0.006461936119145794,0.02320675179362297,0.9076295495033264,0.0,0.0,0.6843931078910828,0.0,0.0
imgcontent.taylorswift_imgtemp.avhalf,0.005807389862932585,0.02620253199711442,0.9044721126556396,0.0,0.0,0.0,0.0,0.0
imgcontent.taylorswiftbw2_imgtemp.pressshot,0.0033229174605594086,0.477911114692688,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.teenagewrist-epitaph_imgtemp.merlinmachinet3,0.023822661693189428,0.10015872865915298,0.0,0.559756338596344,0.15036906798680624,0.0,0.6608487367630005,0.0
imgcontent.theclash-rockthecasbah_imgtemp.achalf8gradient,0.006273704622579633,0.017905982676893473,0.9110466241836548,0.0,0.0,0.6973819732666016,0.0,0.0
imgcontent.thomasrhett_imgtemp.achalf8gradient,0.003454347655417606,0.0,0.8576269745826721,0.0,0.0,0.0,0.0,0.013670885935425758
imgcontent.timeflies-awal_imgtemp.merlinmachinet3,0.007716719998946523,0.01848101243376732,0.0,0.0,0.0,0.0,0.6817412972450256,0.00582278473302722
imgcontent.titusandonicus-merge_imgtemp.merlinmachinet3,0.026560697196338315,0.05299578234553337,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.travisscott_imgtemp.achalf8gradient,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.tysegall-freedomsgoblin_imgtemp.achalf8gradient,0.005129902366374318,0.13341772556304932,0.9021514654159546,0.0,0.0,0.7620481252670288,0.0,0.0064978901646099985
imgcontent.tysegall-freedomsgolbin_imgtemp.achalf8gradient,0.007469532171406106,0.13341772556304932,0.9021514654159546,0.0,0.04733280340830485,0.7620481252670288,0.0,0.0064978901646099985
imgcontent.u.s.girls-beggars_imgtemp.merlinmachinet3,0.02004862885106645,0.0,0.8853018581867218,0.0,0.0,0.0,0.0,0.0
imgcontent.u2_imgtemp.achalf,0.01819832772123643,0.0,0.864883303642273,0.0,0.0,0.7364263534545898,0.0,0.010958904400467873
imgcontent.u2_imgtemp.achalf8,0.011748159179283528,0.0,0.8552907109260559,0.0,0.0,0.7713785171508789,0.0,0.011476793326437473
imgcontent.untiltheribbonbreaks-awalkobalt_imgtemp.merlinmachinet3,0.02083357703510475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.weweresharks-victory_imgtemp.merlinmachinet3,0.022709559929934488,0.1321825422346592,0.0,0.0,0.07044808814922969,0.0,0.7177251577377319,0.0
imgcontent.whatsonot-ninjatune_imgtemp.merlinmachinet3,0.004945413073765989,0.0,0.0,0.0,0.0,0.0,0.7834892868995667,0.0
imgcontent.yellowclaw-ingrooves_imgtemp.merlinmachinet3,0.03963313870221439,0.08726190263405442,0.0,0.0,0.0,0.0,0.5306074023246765,0.0
imgcontent.yfnlucci-theking_imgtemp.achalf8gradient,0.012497903036403288,0.05957805959042162,0.0,0.0,0.0,0.8220893740653992,0.0,0.01670886017382145
imgcontent.yolatengo-roughtrade_imgtemp.merlinmachinet3,0.017405610816456214,0.652573823928833,0.0,0.0,0.0,0.0,0.0,0.0
imgcontent.youngboyneverbroke-nosmoke_imgtemp.achalf8,0.007883342261890134,0.11780590564012527,0.0,0.0,0.7331111133098602,0.7901458740234375,0.0,0.0
imgcontent.youngboyneverbrokeagain-ainttoolong_imgtemp.achalf8gradient,0.008457828938847962,0.0,0.9286407232284546,0.0,0.0,0.7794790863990784,0.0,0.006526019812251131
imgcontent.youngboyneverbrokeagain_imgtemp.achalf,0.00909934271559126,0.1156555786728859,0.0,0.0,0.7403183877468109,0.7831548452377319,0.0,0.0
imgcontent.youngma_imgtemp.achalf,0.009336445481827277,0.0,0.8631948828697205,0.0,0.0,0.0,0.0,0.0
imgcontent.zayn_imgtemp.achalf,0.00579552411400585,0.0,0.0,0.0,0.03178028017282486,0.7654649019241333,0.0,0.0
imgcontent.zayn_imgtemp.achalf8,0.005619021082938608,0.0,0.0,0.0,0.0,0.765464723110199,0.0,0.0
